source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,ph_qual,tmass_oid,designation,ra2,dec2,err_maj,err_min,err_ang,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,ext_key,j_date,angular_distance
604909172563627392,132.72258631903387,11.678703532423537,0.928988272645371,3.8787338570052055,-9.814293612790163,13.551198959350586,0.8029279708862305,AAA,328295330,08505341+1140434,132.722577,11.678738,0.07000000029802322,0.05999999865889549,90,12.531000137329102,0.020999999716877937,12.215999603271484,0.023000000044703484,12.163999557495117,0.020999999716877937,,2450768.9456,0.06554774194955826
604727203388724480,133.6882594081435,11.684645547843292,2.6385748292475593,-12.358020512947629,-27.60524844388539,13.713948249816895,1.0333633422851562,AAA,328313144,08544519+1141052,133.688314,11.684784,0.12999999523162842,0.07000000029802322,0,12.40999984741211,0.020999999716877937,11.954000473022461,0.02800000086426735,11.883999824523926,0.023000000044703484,,2451586.8687,0.06003203243017197
604734148351495808,133.5498784859637,11.688761967204568,1.536076537013739,0.2763202588679675,0.28909663245554096,12.698385238647461,0.6398582458496094,AAA,328324708,08541197+1141195,133.549898,11.688762,0.07000000029802322,0.05999999865889549,0,11.869000434875488,0.01899999938905239,11.673999786376953,0.028999999165534973,11.62600040435791,0.023000000044703484,,2451586.8679,0.07333460450172424
604727757440140416,133.74193904548187,11.717629341831364,0.37562295271148327,-3.122158915988896,2.9628240007569566,13.514575004577637,1.163264274597168,AAA,328409441,08545806+1143034,133.74193,11.717615,0.12999999523162842,0.07000000029802322,0,12.029000282287598,0.020999999716877937,11.473999977111816,0.02800000086426735,11.380000114440918,0.023000000044703484,,2451586.8687,0.08160954713821411
604903713660959488,133.04471397852356,11.734950880736651,1.1820988824831917,-11.154922958824535,-2.781450371016883,10.640091896057129,0.14017009735107422,AAA,328460114,08521074+1144058,133.044756,11.734964,0.05999999865889549,0.05999999865889549,90,10.411999702453613,0.027000000700354576,10.427000045776367,0.029999999329447746,10.406000137329102,0.019999999552965164,,2451590.6905,0.029130561277270317
604916731706106752,132.92778912251106,11.77678565518419,2.045048344636363,-7.646731538787,-10.698404112401768,12.25343132019043,0.7687158584594727,AAA,328582780,08514268+1146365,132.92784,11.776831,0.07000000029802322,0.07000000029802322,90,11.23799991607666,0.02199999988079071,10.939000129699707,0.023000000044703484,10.880000114440918,0.017999999225139618,,2450768.9552,0.05096551403403282
604917423196609280,132.8556647740653,11.792844689726236,1.0055823609241108,-12.802670548744741,-1.868956643957089,12.390759468078613,0.7672700881958008,AAA,328629860,08512536+1147342,132.855706,11.792838,0.07000000029802322,0.07000000029802322,90,11.406000137329102,0.01899999938905239,11.154000282287598,0.019999999552965164,11.069999694824219,0.017999999225139618,,2450768.9545,0.10434073954820633
604917526275831040,132.82987263744636,11.798511415909555,1.1693028487856258,-10.989821757563597,-3.1602018993989436,13.535529136657715,0.7636623382568359,AAA,328646621,08511918+1147546,132.829927,11.798506,0.07000000029802322,0.07000000029802322,90,12.565999984741211,0.020999999716877937,12.246999740600586,0.019999999552965164,12.182000160217285,0.019999999552965164,,2450768.9545,0.07715184986591339
604914708777298816,132.7825277025771,11.802599430947929,1.764913306958535,-4.8154519114769965,1.9897923212281743,11.448334693908691,0.5693120956420898,AAA,328658468,08510781+1148093,132.782559,11.802585,0.07000000029802322,0.05999999865889549,90,10.696999549865723,0.02199999988079071,10.508999824523926,0.019999999552965164,10.454999923706055,0.017000000923871994,,2450768.9455,0.02796163223683834
604962365734255744,132.61239985454657,11.808684045409903,1.1380132062573187,-11.057096004231463,-3.109537878387173,13.1847562789917,0.7799177169799805,AAA,328676633,08502698+1148313,132.612448,11.808696,0.07999999821186066,0.07000000029802322,90,12.177000045776367,0.020999999716877937,11.902999877929688,0.02199999988079071,11.829000473022461,0.02199999988079071,,2450768.9448,0.033513374626636505
